,Abstract,Class
1008,"Hand rehabilitation requires intensive training with various gross and fine movements. Thus, rehabilitation robots for the hand that accommodate for the different degrees of freedom are often complex and expensive. This work presents the design of a portable plug-and-train robot (PLUTO), which tackles the problem by having a single actuator that can be coupled with different passive mechanisms for training wrist flexion-extension, ulnar-radial deviation, hand opening-closing, and forearm pronation-supination. The robot is capable of providing training in active and assisted regimes. Training is through performance adaptive computer games to provide feedback to the patients and to motivate them during training. The usability was evaluated in patients, caregivers, and clinicians with standardized questionnaires: System Usability Scale (SUS) and User Experience Questionnaire (UEQ). Patients and caregivers were administered the questionnaire after two training sessions. Clinicians, on the other hand, had a single session demo after which their feedback was obtained. In this paper, we present the initial results of 5 clinicians, 5 caregivers, and 5 patients. All groups found the system to be highly usable (180 scores on the system usability scale). Furthermore, the scores from UEQ feedback were all positive, and all groups found the system attractive. The patients and the clinicians rated the system positively in both pragmatic and hedonic scales. We believe that a simple approach proposed here can result in a compact tool with a high benefit-to-cost ratio for both in-clinic and home-based hand rehabilitation.",3
1009,"Lower-limb exoskeletons have shown great potential to assist human locomotion. However, effective methods for modulating aspects of gait behavior beyond reducing metabolic effort, such as stride time and gait kinematics, are still needed, especially for individuals with impaired gait. Using the Samsung GEMS-H exoskeleton, we studied the effect on healthy gait behavior of applying hip stiffness during overground walking. We found that applying positive stiffness did not affect stride time, but it did reduce hip range of motion. We also found that applying negative stiffness increased both stride time and hip range of motion. Additional analyses showed that the effect of applied hip stiffness on hip range of motion during overground walking was similar to that observed during treadmill walking. The effect of positive stiffness on stride time was similar during overground and treadmill walking, but the increase in stride time in response to the application of negative stiffness was greater during treadmill walking than in overground walking. Lastly, we found no evidence to indicate that neural adaptation or learning occurred when hip stiffness was applied. These results suggest that applying joint stiffness may be a promising approach to restoring healthy gait kinematics.",3
1010,"In this work we introduce ModQuad-DoF, a modular flying robotic structure with enhanced capabilities for yaw actuation. We propose a new module design that allows a one degree of freedom relative motion between the flying robot and the cage, with a docking mechanism allowing rigid connections between cages. A novel method of yaw actuation that increases the structure control authority is also presented. Our new method for the structure yaw control relies on the independent roll angles of each one of the modules, instead of the traditional drag moments from the propellers. In this paper, we propose a controller that allows the ModQuad-DoF to control its position and attitude. In our experiments, we tested a different number of modules flying in cooperation and validated the novel yaw actuation method.",3
1011,"Diagonal spring elements can render torque to any orthotic joint, and here we describe the theoretical framework for an ExoNET device that utilizes stacked spring elements as torque generators. Stacked spring elements act mathematically as basis functions, which can be simultaneously tuned to deliver any torque-angle relation. Here we outline the theory, demonstrate our initial developments in several example applications, and then describe the design considerations necessary to develop a functional prototype. We show several exemplary solutions: replicating the torque-angle profile of a single muscle (brachioradialis), two-joint gravity compensation for arm weight, error augmentation and limit push fields capable of providing forces for rehabilitation, and attractor torque fields that collectively pull the arm towards a desired position. This ExoNET system has the potential to be quickly and inexpensively constructed and easily configured by the end user or clinician for specific needs. It shifts control intelligence from the software to physical hardware, which is an efficient solution for neurorehabilitation, military, manual labor, and performance enhancement.",3
1012,"This paper overviews the system design, modeling and control of the Aerial Robotic Chain. This new design corresponds to a reconfigurable robotic system of systems consisting of multilinked micro aerial vehicles that presents the ability to cross narrow sections, morph its shape, ferry significant payloads, offer the potential of distributed sensing and processing, and enable system extendability. We present the system dynamics for any number of connected aerial vehicles, followed by the controller design involving a model predictive position control loop combined with multiple parallel angular controllers on SO(3). Evaluation studies both in simulation and through experiments based on our ARC-Alpha prototype are depicted and involve coordinated maneuvering and shape configuration to cross narrow windows.",3
1013,"The daily use of advanced wearable robotic devices for the assistance of people with locomotor disabilities is still facing clear limitations in usability and acceptance (e.g. cost, complexity, and inability to maintain balance). In most devices, the correct selection and initiation of pre-defined functions and activities (e.g. walking and stair ascent-descent) rely on the user's input and constant interpretation of the environment, which results in a substantial cognitive workload. In this study, a novel environment recognition and parameterization system that uses depth camera images is proposed as a potential assistant in the control of powered lower-limb exoskeletons. The feasibility of an online shared-control approach between the user and the system was assessed in two specific use-cases of lower-limb exoskeletons: Mode selection assistance and dynamic step adaptation. In a sequence of realistic daily life tasks, the assistance provided by the proposed system achieved an error below 10% with a loop frequency up to 400 Hz in terms of parameterizing the environment, and reduced the mean overall workload, measured with the Raw Task Load Index, by 19% in a group of seven neurologically intact subjects. In conclusion, an assistive environment recognition and parameterization system shows potential to reduce the cognitive workload on the user, and thereby positively influence device usability.",3
1014,"Supercoiled polymer (SCP) artificial muscles exhibit many desirable properties such as large contractions and high power density. However, their full potential as robotic muscles is challenged by insufficient strain or force generation - non-mandrel-coiled SCP actuators produce up to 10-20% strain; mandrel-coiled SCP actuators often lift up to 10-30g of weight. It is strongly desired but difficult to obtain SCP actuators that produce large strain and large force. In this paper, the design, characterization, and modeling of helically wrapped SCP (HW-SCP) actuators are presented, which can produce up to 40-60% strain and lift more than 90g of weight. By adjusting their configuration parameters, their strain and force performance can be changed. Experiments are conducted to characterize the force production, strain, and speed of HW-SCP actuators. A Preisach hysteresis model and a polynomial model are adopted to accurately capture the actuator behaviors. This work contributes to high-performance artificial muscles.",3
1015,"A novel system to provide the user with proprioceptive feedback from a supernumerary robotic limb through vibrotactile stimulation is presented. The system is composed of a dedicated electronic board that converts the robot state, acquired through serial communication, into a vibration amplitude-frequency value and commands up to sixteen eccentric motors, placed on the user's leg skin. The system is designed to allow the subject to have cues on the robot state even without visual feedback. Two different feedback encoding paradigms, one based on a kinematic approach and the other on a dynamic one, have been tested in three healthy subjects to validate the platform. In a planar task and with slow robot motions, conveying the robot state through the cartesian position (kinematic method) allows to achieve hugely better (d=4.278) performance than using joint torques (dynamic approach) or non-informative feedback.",3
1016,"Tendon actuated multisection continuum arms have high potential for inspection applications in highly constrained spaces. They generate motion by axial and bending deformations. However, because of the high mechanical coupling between continuum sections, variable length-based kinematic models produce poor results. A new mechanics model for tendon actuated multisection continuum arms is proposed in this paper. The model combines the continuum arm curve parameter kinematics and concentric tube kinematics to correctly account for the large axial and bending deformations observed in the robot. Also, the model is computationally efficient and utilizes tendon tensions as the joint space variables thus eliminating the actuator length related problems such as slack and backlash. A recursive generalization of the model is also presented. Despite the high coupling between continuum sections, numerical results show that the model can be used for generating correct forward and inverse kinematic results. The model is then tested on a thin and long multisection continuum arm. The results show that the model can be used to successfully model the deformation.",3
1017,"We design and test a 3 DoF parallel cable system capable of applying precise and accurate impulses to walking and running subjects for the University of Utah's Treadport Active Wind Tunnel (TPAWT). Using Nexus VICON motion capture and gait algorithms, perturbations can be applied at different points in the subject's gait. The use of a PID force controller allow the system to create omnidirectional perturbations with walking and running subjects while having the capability to vary amplitude and direction of perturbations. Analysis is presented of the workspace of the large treadmill to test whether the workspace available to activate these perturbations is safe. This paper reports the efficacy of the system and evaluates how warning a runner before impact may affect their displacement. Participants experienced 48 perturbations while running applied with a random combination of a front/back/left/right impact at either toe-off or mid-stance with or without warning. A two sample T-test reveals that warning a runner before impact significantly reduced the magnitude they were displaced for both toe-off (t(46) = 4.98 p<; .001) and mid-stance (t(46) = 3.44, p = .001).",3
1018,"Millions of patients suffering from eye disease cannot receive proper treatment due to the lack of qualified surgeons. Medical robots have the potential to solve this problem and consequently are attracting significant attention in the research community. This paper introduces a new 7-degree-of-freedom (DOF) 2-PRRRRR parallel robot with remote-center-of-motion for eye surgery. Mobility requirement, robot mechanism synthesis, kinematics, singularity, and dimensional optimization for the prescribed workspace, are analyzed and presented. A number of configurations were explored focusing on cataract surgery resulting in one being identified that covers the area completely and has excellent dexterity, but further work will be needed to enhance accuracy.",3
1019,"In this paper, we present a new robot model designed to assist human locomotion. The kinematic structure of the robot is presented, and the equations that characterize the movement of the robot are written. Based on this kinematic structure, the robot is modeled in the CAD design environment, SolidWorks, and the motion simulation is performed in the MSC.ADAMS simulation environment. The graphs of variation of the kinematic and dynamic parameters of the robot are analyzed. Based on the analysis of the designed robot's motion, conclusions are drawn regarding the usefulness of the modeled robot.",3
1020,"Simulators are often used in prosthesis research to evaluate new devices or characterize aspects of prosthesis use, so as to recruit participants without amputations. Simulators, in general, must locate the prosthesis somewhere other than where the intact biological limb exists. In this study, we compared two configurations of simulators for hand prostheses to determine which leads to more natural elbow and shoulder kinematics, and in turn, which is the more valid simulator. One configuration located the prosthesis in-line with the forearm, beyond the biological hand; the other located it beside the hand. We measured the kinematics of 12 non-amputee participants during three clinical tests of hand-arm dexterity, which were completed 1) using each simulator configuration with a body-powered Hosmer 5X hand prosthesis and 2) using the biological hand with a wrist brace. The beside-the-hand configuration resulted in kinematics that were more similar to those measured with the biological hand, particularly during the Box and Blocks Test, which involved navigating the prosthesis around obstacles. Therefore, we concluded that simulators with the beside-the-hand configuration are likely to better emulate the use of hand prostheses for activities involving a wide variety of arm movement. We suggest using this configuration in general, except when arm movement is of secondary importance and when this configuration would be obstructive, visually or otherwise.",3
1021,"The inability to stand and walk is one of the major consequences of spinal cord injury (SCI). Wearable lower limb exoskeletons are emerging as a promising solution to restore mobility after SCI. The ABLE Exoskeleton is a powered-knee exoskeleton intended for patients with low SCI, who preserve motor function at the hip. This paper presents a comparative study to investigate the biomechanical effects of adding a hip structure that connects two individual powered-knee exoskeletons, and constrains hip abduction-adduction and internal-external rotation. We carried out a series of tests with an adult man with a motor complete SCI (injury level T11) walking with two independent knee-exoskeletons one in each leg (ABLE Knee) and with the knee-exoskeletons connected to the hip structure (ABLE Hip). The participant was asked to walk with both configurations while we recorded body motion, actuator current, and foot contact pressure. We observed significantly larger deviations in terms of hip abduction-adduction, internal-external rotation and pelvic obliquity with the ABLE Knee compared to the ABLE Hip. In addition, walking with the ABLE Hip significantly increased the range of motion of knee and hip flexion-extension. However, these improvements in joint kinematics did not translate to significant differences in step length or walking speed, when comparing the two configurations. In conclusion, these results suggest that adding a hip structure that limits undesirable hip rotations can improve walking performance for people with SCI.",3
1022,"This paper discusses the design and preliminary evaluation of a soft pneumatic socket (SPS) with real-time pressure regulation and an automated underactuated donning mechanism (UDM). The ability to modulate the pressure at the human-socket interface of a prosthesis or wearable device to accommodate user's activities has the potential to make the user more comfortable. Furthermore, a hands-free, underactuated donning mechanism designed to reliably and safely don the socket onto the user may increase the convenience of prostheses and wearable devices. The pneumatic socket and donning mechanism are evaluated on synthetic forearm model designed to closely match the mechanical properties of the human forearm. The pneumatic socket was tested to determine the maximum loads it can withstand before slipping and the displacement of the socket after loading. The donning mechanism was able to successfully don the socket on to the replica forearm with a 100% success rate for the 30 trials that were tested. Both devices were also tested to determine the pressures they impart on the user. The highest pressures the socket can impart on the user is 4psi and the maximum pressure the donning mechanism imparts on the user is 0.83psi. These pressures were found to be lower than the reported pressures that cause pain and tissue damage.",3
1023,"The effects of HIV-related cognitive impairment on motor recovery after stroke are poorly understood. A barrier to understanding this is quantitative measures to assess both cognitive and motor function in a rehabilitation setting. In this paper, we present preliminary data collected from a sample of stroke and HIV-stroke subjects on robot-based metrics that relate to cognitive and motor clinical scores. Additionally, we explore representing the dominant and non-dominant limb performance in a single laterality index metric. Our results show that this is a feasible approach to stratifying stroke and HIV-stroke patients with varying levels of cognitive and motor impairment by functional level to develop more targeted neurorehabilitation strategies in the future.",3
1024,"Individuals post stroke experience motor impairments, such as loss of independent joint control, weakness, and delayed movement initiation, leading to an overall reduction in arm function. Their motion becomes slower and more discoordinated, making it difficult to complete timing-sensitive tasks, such as balancing a glass of water or carrying a bowl with a ball inside it. Understanding how the stroke-induced motor impairments interact with each other can help design assisted training regimens for improved recovery. In this study, we investigate the effects of abnormal joint coupling patterns induced by flexion synergy on timing-sensitive motor coordination in the paretic upper limb. We design a virtual ball-in-bowl task that requires fast movements for optimal performance and implement it on a robotic system, capable of providing varying levels of abduction loading at the shoulder. We recruit 12 participants (6 individuals with chronic stroke and 6 unimpaired controls) and assess their skill at the task at 3 levels of loading, defined by the vertical force applied at the robot end-effector. Our results show that, for individuals with stroke, loading has a significant effect on their ability to generate quick coordinated motion. With increases in loading, their overall task performance decreases and they are less able to compensate for ball dynamics-frequency analysis of their motion indicates that abduction loading weakens their ability to generate movements at the resonant frequency of the dynamic task. This effect is likely due to an increased reliance on lower resolution indirect motor pathways in individuals post stroke. Given the inter-dependency of loading and dynamic task performance, we can create targeted robot-aided training protocols focused on improving timing-sensitive motor control, similar to existing progressive loading therapies, which have shown efficacy for expanding reachable workspace post stroke.",3
1025,"This paper proposes a Guidance, Navigation, and Control (GNC) architecture for planetary rovers targeting the conditions of upcoming Mars exploration missions such as Mars 2020 and the Sample Fetching Rover (SFR). The navigation requirements of these missions demand a control architecture featuring autonomous capabilities to achieve a fast and long traverse. The proposed solution presents a two-level architecture where the efficient navigation (lower) level is always active and the full navigation (upper) level is enabled according to the difficulty of the terrain. The first level is an efficient implementation of the basic functionalities for autonomous navigation based on hazard detection, local path replanning, and trajectory control with visual odometry. The second level implements an adaptive SLAM algorithm that improves the relative localization, evaluates the traversability of the terrain ahead for a more optimal path planning, and performs global (absolute) localization that corrects the pose drift during longer traverses. The architecture provides a solution for long-range, low supervision, and fast planetary exploration. Both navigation levels have been validated on planetary analog field test campaigns.",3
1026,"Surgical gesture recognition is important for surgical data science and computer-aided intervention. Even with robotic kinematic information, automatically segmenting surgical steps presents numerous challenges because surgical demonstrations are characterized by high variability in style, duration and order of actions. In order to extract discriminative features from the kinematic signals and boost recognition accuracy, we propose a multi-task recurrent neural network for simultaneous recognition of surgical gestures and estimation of a novel formulation of surgical task progress. To show the effectiveness of the presented approach, we evaluate its application on the JIGSAWS dataset, that is currently the only publicly available dataset for surgical gesture recognition featuring robot kinematic data. We demonstrate that recognition performance improves in multi-task frameworks with progress estimation without any additional manual labelling and training.",3
1027,"As aging becomes one of the big issues in modern global societies, new technologies such as socially assistive robots (SAR) are being considered as an alternative care-giving approach, allowing the elderly more independence and safety. This study examines the feasibility of a novel robotic system that is capable of automatically detecting cerebrovascular events, commonly referred to as strokes, while providing friendly daily interactions. We present a robotic system named “Rob Bitt,” a stroke detection companion that continuously monitors a patient's condition in order to detect signs of potential cere-brovascular events and implements an appropriate emergency response. The robotic system utilizes the Emergency Medical Services (EMS) protocol for cerebrovascular event detection, which is initiated when the user reports feeling unwell in addition to having abnormally high blood pressure. After completing the EMS protocol, the robotic system is capable of concluding if the user is at risk, and can be setup to call 911 for immediate assistance.",3
1028,"Aiming at the low portability of quadcopter, the lack of anti-falling protection and the single take-off mode, this paper proposed a portable spherical quadcopter with deformable structure, including deformable spherical exoskeleton, moving actuator and shock absorber. Based on transient dynamics theory, the dynamic response process of spherical quadcopter under the action of time-varying load was analyzed. In order to verify the structural strength of the portable aircraft, Solidworks simulation module was used for drop test. By comparing the stress-strain curves of different characteristic points, the trend of structural deformation and movement was predicted. According to the testing results, the structural optimization scheme was proposed.",3
1029,"Exoskeletons could compete with active prostheses as effective aids to reduce the increased metabolic demands faced by lower-limb amputees during locomotion. However, little evidence of their efficacy with amputees has been provided so far. In this paper, a portable hip exoskeleton has been tested with seven healthy subjects and two transfemoral amputees, with the final goal to verify whether a hip flexion-extension assistance could be effective in reducing the metabolic cost of walking. The metabolic power of the participants was estimated through indirect calorimetry during alternated repetitions of three treadmill-based walking conditions: without the exoskeleton (NoExo), with the exoskeleton in zero-torque mode (ExoTM) and with the exoskeleton providing hip flexion-extension assistance (ExoAM). The results showed that the exoskeleton reduced the net metabolic power of the two amputees in ExoAM with respect to NoExo, by 5.0% and 3.4%. With healthy subjects, a 5.5±3.1% average reduction in the metabolic power was observed during ExoAM compared to ExoTM (differences were not statistically significant), whereas ExoAM required 3.9±3.0% higher metabolic power than NoExo (differences were not statistically significant). These results provide initial evidence of the potential of exoskeletal technologies for assisting lower-limb amputees, thereby paving the way for further experimentations.",3
1030,"We propose in this paper Periodic Interaction Primitives - a probabilistic framework that can be used to learn compact models of periodic behavior. Our approach extends existing formulations of Interaction Primitives to periodic movement regimes, i.e., walking. We show that this model is particularly well-suited for learning data-driven, customized models of human walking, which can then be used for generating predictions over future states or for inferring latent, biomechanical variables. We also demonstrate how the same framework can be used to learn controllers for a robotic prosthesis using an imitation learning approach. Results in experiments with human participants indicate that Periodic Interaction Primitives efficiently generate predictions and ankle angle control signals for a robotic prosthetic ankle, with MAE of 2.21° in 0.0008s per inference. Performance degrades gracefully in the presence of noise or sensor fall outs. Compared to alternatives, this algorithm functions 20 times faster and performed 4.5 times more accurately on test subjects.",3
1031,"In this paper, we present a synergic learning algorithm to address the task of indirect manipulation of an unknown deformable tissue. Tissue manipulation is a common yet challenging task in various surgical interventions, which makes it a good candidate for robotic automation. We propose using a linear approximate Q-learning method in which human knowledge contributes to selecting useful yet simple features of tissue manipulation while the algorithm learns to take optimal actions and accomplish the task. The algorithm is implemented and evaluated on a simulation using the OpenCV and CHAI3D libraries. Successful simulation results for four different configurations which are based on realistic tissue manipulation scenarios are presented. Results indicate that with a careful selection of relatively simple and intuitive features, the developed Q-learning algorithm can successfully learn an optimal policy without any prior knowledge of tissue dynamics or camera intrinsic/extrinsic calibration parameters.",3
1032,"This paper introduces a method for robotic steering of a flexible needle inside moving and deformable tissues. The method relies on a set of objective functions allowing to automatically steer the needle along a predefined path. In order to follow the desired trajectory, an inverse problem linking the motion of the robot end effector with the objective functions is solved using a Finite Element simulation. The main contribution of the article is the new constraint-based formulation of the objective functions allowing to: 1) significantly reduce the computation time; 2) increase the accuracy and stability of the simulation-guided needle insertion. The method is illustrated, and its performances are characterized in a realistic framework, using a direct simulation of the respiratory motion generated from in vivo data of a pig. Despite the highly non-linear behavior of the numerical simulation and the significant deformations occurring during the insertion, the obtained performances enable the possibility to follow the trajectory with the desired accuracy for medical purpose.",3
1033,"The main objective of the study included in this paper is to analyze the possible advantages of the incorporation of the upper-limb exoskeleton developed within the ExIF project in the performance of a repetitive task of industrial scope. For this purpose, the times used to carry out the movements inherent to the task have been studied, as well as the changes in oxygen consumption when performing the activity under two conditions (with and without the robotic device). After analyzing the results obtained, it can be stated that carrying out the activity with the help of the exoskeleton means a reduction in oxygen consumption by the user, which implies that there is a decrease in the level of intensity of the task to be performed.",3
1034,"Research, development and testing of wearable robotic exoskeletons for gait training and improved mobility in children with cerebral palsy (CP) and other movement disorders has become increasingly prevalent in recent years. Broadly, these devices are split into two categories: fully wearable devices that are affixed to the lower limbs and/or pelvis and systems that include a mobile frame that moves with the user. The former systems have generally targeted more functional individuals who are independent walkers while the latter target more affected individuals who do not ambulate on their own. The best strategy for children in the middle of this mobility spectrum (GMFCS III), who can walk short distances using assistive instruments like crutches or walkers, is not clear. Yet, these children may benefit most from gait training because they are at the highest risk to lose their independent mobility. Here, we present a case study of a wearable robotic exoskeleton for overground walking in a child with CP at GMFCS III. Our results demonstrate that the exoskeleton was able to synchronize assistance to five discrete phases of the gait cycle during overground walking with forearm crutches. Peak knee extension improved on average by 10 degrees in the right leg and 7 degrees in the left leg when walking with exoskeleton assistance during early stance, mid-stance and late swing without reduction in muscle activity. Therefore, state-based control for providing robotic extension assistance to individuals with crouch from CP who walk with assistive instruments should be further investigated as a potential rehabilitation strategy.",3
1035,"Stroke is the main neurological condition causing disability worldwide. Physical therapy and robotic devices have been used in rehabilitation to recover lost locomotor functions. Despite the advantages of using robots in rehabilitation scenarios, some joints remain with alterations after therapy processes (e.g., the ankle joint). This paper presents a single case study of a patient with chronic stroke who participated in 18 sessions to assess the effects of T-FLEX in lower limb kinematics, spatiotemporal parameters, and muscular activity. To this end, each session consisted of two modalities: (1) 90-degree knee flexion, and (2) complete knee extension. The results showed improvement in the participant's spatiotemporal and kinematic parameters, as well as in the foot clearance during the swing phase. Regarding the muscular activity, the first sessions showed considerable increases related to the patient's inactivity. However, as the experiment proceeded, this value decreased as a consequence of the adaptation to the device. Regarding the electrical activity measured during each session, both muscles (i.e., gastrocnemius and tibialis anterior) tended to increase at the end-stage.",3
1036,"Lower-limb exoskeletons are increasingly used in gait assistance applications to assist patients with locomotive disorders in rehabilitation and daily life. To provide assistance based on the user's variable joint stiffness with human-like characteristics is a growing and challenging field. This paper proposed an adaptive controller for a lower-limb exoskeleton with time-varying delay using variable stiffness transferring strategy. Neural network compensation was applied to estimate the nonlinearity caused by the time-varying delay and the model uncertainties in the lower-limb exoskeleton systems. To compensate for the delay, an integral Lyapunov function was introduced and an adaptive Lyapunov-based control structure was constructed. In the controller design, a variable stiffness transferring strategy was integrated and the stiffness was transferred from an able-bodied individual estimated with muscle forces and musclotendinous stiffness. By utilizing the proposed adaptive neural network control strategy and adaptive Lyapunov-based control structure, the global stability of lower-limb exoskeleton system was guaranteed and the tracking errors converged to the zero. The proposed control strategy was validated on 2-DOFs knee and ankle lower limb exoskeleton in simulation, demonstrating effective results in trajectories tracking, and thus is crucial for determining strategies for exoskeleton control.",3
1037,"Over the past eleven years, the Robot Operating System (ROS), has grown from a small research project into the most popular framework for robotics development. Composed of packages released on the Rosdistro package manager, ROS aims to simplify development by providing reusable libraries, tools and conventions for building a robot. Still, developing a complete robot is a difficult task that involves bridging many technical disciplines. Experts who create computer vision packages, for instance, may need to rely on software designed by mechanical engineers to implement motor control. As building a robot requires domain expertise in software, mechanical, and electrical engineering, as well as artificial intelligence and robotics, ROS faces knowledge based barriers to collaboration.In this paper, we examine how the necessity of domain specific knowledge impacts the open source collaboration model. We create a comprehensive corpus of package metadata and dependencies over three years in the ROS ecosystem, analyze how collaboration is structured, and study the dependency network evolution. We find that the most widely used ROS packages belong to a small cluster of foundational working groups (FWGs), each organized around a different domain in robotics. We show that the FWGs are growing at a slower rate than the rest of the ecosystem, in terms of their membership and number of packages, yet the number of dependencies on FWGs is increasing at a faster rate. In addition, we mined all ROS packages on GitHub, and showed that 82% rely exclusively on functionality provided by FWGs. Finally, we investigate these highly influential groups and describe the unique model of collaboration they support in ROS.",3
1038,"Soft robotics technology creates new ways for legged robots to interact with and adapt to their environment. In this paper we develop i) a new 2-degree-of-freedom soft pneumatic actuator, and ii) a novel soft robotic hexapedal robot called SoRX that leverages the new actuators. Simulation and physical testing confirm that the proposed actuator can generate cyclic foot trajectories that are appropriate for legged locomotion. Consistent with other hexapedal robots (and animals), SoRX employs an alternating tripod gait to propel itself forward. Experiments reveal that SoRX can reach forward speeds of up to 0.44 body lengths per second, or equivalently 101 mm/s. With a size of 230 mm length, 140 mm width and 100 mm height, and weight of 650 grams, SoRX is among the fastest tethered soft pneumatically-actuated legged robots to date. The motion capabilities of SoRX are evaluated through five experiments: running, step climbing, and traversing rough terrain, steep terrain, and unstable terrain. Experimental results show that SoRX is able to operate over challenging terrains in open-loop control and by following the same alternating tripod gait across all experimental cases.",3
1039,"We examined different methods of robotic proprioception assessment and provided comparison with the wrist position sense test gold standard assessment. The aim is to determine which of the assessments are the most reliable and would be acceptable for clinical evaluation. 31 children between six and sixteen participated in a pilot assessment trial and completed all four of the assessments. The assessments included the manual and robotic versions of the wrist position sense test, the joint position matching assessment and the psychometric threshold determination assessment. There was not a significant difference between the manual and robotic wrist position sense tests but there were significant differences with the other assessments. The study also examined the effect of age on the different assessments and found that three of the assessments, excluding the joint position matching assessment, can differentiate between children of different ages. This study concludes that the significant differences between the assessments indicates that proprioception in the wrist is complex and multifaceted. Further studies will likely need to include multiple assessments to gain a more complete understanding of proprioception.",3
1040,"Multi-session robot-assisted stroke rehabilitation program requires patients to perform repetitive tasks. It is challenging for the patient to maintain concentration during training sessions. A novel intervention strategy using Electroencephalography (EEG) signals is proposed to maintain concentration during training by enhancing the engagement of stroke patients using robot-assisted multi-session rehabilitation. The approach is illustrated by applying it to one stroke patient undergoing 12 training sessions of hand motor training on the AMADEO rehabilitation device. AMADEO offers four modes of training programs of increased intensity comprising passive training, passive training with biofeedback, assistive training as well as active 2D training games. The EEG signals are measured over eight electrode sites: FC4, C4, CP4, FC3, C3, CP3, Cz, and CPz during each training day to extract movement-related cortical potential (MRCP) signals. Moreover, functional hand recovery parameters are determined using the AMADEO assessment tool. The patient's level of engagement is determined by the negative amplitude of the MRCP signal. The rehabilitation program is switched to a more intense training mode when a consistent decrease is observed in the negative amplitude of MRCP signals from the monitored electrodes. Using this approach, the rehabilitation program becomes patient-specific and adaptive. In addition, it is shown that each training mode exhibits a different recovery level of the affected hand and maximum recovery is achieved when MRCP signals indicate that the patient is actively participating in the training.",3
1041,"Physical therapy efficacy relies on patient compliance and motivation. However, the monotony, intensity, and expense of most therapy routines do not promote engagement. Technology-based rehabilitation has the potential to provide engaging and cost-effective treatment, leading to better compliance and mobility outcomes. We present an interactive rehabilitation robot (iRebot) as an affordable, gesture-controlled vehicle that can provide a form of entertainment while conducting physical therapy. Healthy participants (n=11) executed a test maze with the iRebot for six repeated trials, three with each hand. Survey scores and quantitative metrics were evaluated to assess system usability and baseline motor performance, respectively. Wrist mobility across participants was evaluated, with an active range of motion of 39.7± 13° and 72.8± 18° for pitch and roll, respectively. In the course of conducting a single trial (time duration=87.2±67 sec), the participants performed on average 30 full wris t motion repetitions (e.g., flexion/extension). Participants rated the system's usability as excellent (survey score: 85 ± 13), and all participants indicated they would prefer iRebot over standard therapy. The iRebot demonstrated potential as an evidence-based rehabilitation tool based on excellent user ratings and the ability to monitor at- home compliance and motor performance.",3
1042,"A novel palpation-based tumor detection method for robot-assisted minimally invasive surgery (RMIS) is proposed in this paper. A tactile stiffness sensor based on piezoelectric vibration is designed to detect tissue stiffness just by gentle contacting, without the risk of injuring the organ. A novel multi-tumor detection method is proposed to solve the problem that existing tumor detection methods can only detect a single tumor. In addition, the moving distance of the sensor during palpation is introduced into the sampling strategy function as a new factor, so that the total moving distance of sensor can be considered and optimized during the tumor palpation process. Simulation studies are carried out to compare the new method with existing methods in tumor detection. It shows that the proposed method can identify and locate multiple tumors successfully with the highest performance (F1 score > 0.99), and the total moving distance during palpation is reduced by 43% without any compromise in the detection accuracy.",3
1043,"This article presents a method to plan BloodBrain Barrier (BBB) disruption with Focused Ultrasound, under neuronavigated robotic assistance. Robotic and acoustic constraints are defined to estimate brain target accessibility. The relevance of the proposed framework is illustrated in specific brain target examples.",3
1044,"Significant hand and upper-limb impairment is common post-stroke. Robotic training can administer a high-dose of repetitive movement training to stroke survivors, but its efficacy can be further improved by targeting specific impairments of individual patients. In this study, we developed a new robotic training protocol that identifies specific impairment patterns that degrade functional performance of individual patients and provide joint-specific assistance to counteract subject-specific impairments. The target tasks were also adjusted based on their task performance during training. Two chronic stroke survivors participated in a pilot training study to demonstrate the efficacy of the proposed impairment-based robotic training. Upper limb function of the participants was improved by the proposed training as shown in the clinical tests (6.5 ± 4.5 increase in Fugl-Meyer; 10 ± 6.9 increase in Action Research Arm Test), and the laboratory tests also showed improvement in their range of motion (hand) and voluntary reaching distance (arm). The impairment-based robotic training targeted (and improved) specific deficits of individual patients that hampered their task performance, which could have contributed to the observed functional improvement. The proposed training can enhance the rehabilitative outcome of robotic training by emphasizing the key components of effective rehabilitation, i.e., subject-specific, impairment-based training.Clinical Relevance- This study shows that impairment-based, `subject-specific' robotic trainings can improve upper extremity function of stroke survivors.",3
