,Abstract,Class
1224,"The main idea of this article is to provide a numerical diagnostic method for breast cancer diagnosis of the MRI images. To achieve this goal, we used the region's growth method to identify the target area. In the area's growth method, based on the similarity or homogeneity of the adjacent pixels, the image is subdivided into distinct areas according to the criteria used for homogeneity analysis to determine their belonging to the corresponding region. In this paper, we used manual methods and use of FCM as the function of genetic algorithm fitness. The presented algorithm is performed for 212 healthy and 110 patients. Results show that GA-FCM method have better performance than hand method to select initial points. The sensitivity of presented method is 0.67. The results of the comparison of the fuzzy fitness function in the genetic algorithm with other technique show that the proposed model is better suited to the Jaccard index with the highest Jaccard values and the lowest Jaccard distance. Among the techniques, the presented works well because of the similarity of techniques and the lowest Jaccard distance. Values close to 0.9 are close to 0.8.",5
1225,"Predicting relapse events is still one of the major challenges for breast cancer research. Despite gene expression-based classifiers may tackle this task, working on thousands of genes and only few samples jeopardizes the performances of a classifier trained without a proper gene selection. We propose a novel hybrid evolutionary gene selection framework, which uses a Multi-Objective Genetic Algorithm (MOGA) to search a wider range of gene selections and handles MOGA results in a whole new way, so as to overcome the limit of the non-easy interpretability of the MOGA broad set of solutions. To a classifier our framework provides a gene signature not only bringing the best cross-validation result, but also having noteworthy and robust performances when tested on unseen samples of an hold-out set. The robustness in hold-out showed the strength of our innovative key element: the final module of the framework, which fully exploits the high variability of MOGA outputs, rather than choosing just one of the solutions, as commonly done in the literature. It combines all MOGA results in more robust and compact gene occurrence-based signatures, under the reasonable assumption that highly recurrent genes have a more crucial biological role, more suitable clinical application and good discriminative power between relapsed and relapse-free patients, as confirmed by the obtained classification results.",5
1226,"Mitotic cell counting is the strongest predictor of tumor aggressiveness in breast cancer prognosis. Since the manual annotation of mitotic cells by pathologists is extremely hard and time-consuming, automatic mitosis detection systems are highly required in pathology laboratories. In this paper, we propose a mitosis detection system inspired by the state-of-the-art SegMitos framework for which we substitute the segmentation network by the more effective DeepLabv3+ semantic segmentation model to achieve better mitosis detection performance. The improved SegMitos model consists of a downsampling path that can capture rich contextual information at multiple scales and an upsampling path that can gradually recover the image objects boundaries. Experimental results on the 2012 ICPR MITOSIS dataset and the AMIDA13 dataset demonstrate the effectiveness of our improved SegMitos system that yields better results than the original SegMitos framework and other state-of-the-art approaches with F-scores of 0.820 and 0.695 respectively.",5
1227,"Early stage detection of Breast cancer may reduce the number of cases in which women lost their life. Motivation of proposed work is to automate the process of breast cancer detection which may strengthen the decision of Radiologist. In proposed work, two thresholding techniques are used in parallel to differentiate the pixels of interest from noninterest (less informative like background pixels). One of these techniques is based on Histogram Peak Analysis (HPA), with the objective to choose the peak which maximizes the interclass standard deviation. Second technique is extended version of famous Otsu's thresholding. Morphological operations along with image reconstruction are used for artifact removal and image enhancement. Feature extraction and classification of images in to malignant (cancerous) or non-cancerous is obtained using a convolutional neural network. Mammographic Image Analysis Society (MIAS) database is used for performing experimental results.",5
1228,"Digital mammography represents the most sensitive technique to detect and diagnose breast cancer and is hence the preferred method for clinical and screening diagnostic tests. Nevertheless, the absorbed dose in a mammographic procedure can not be neglected even due to the highly radiosensitivity of the breast. In this work we developed a practical method to assess the average absorbed dose both in digital mammography and digital breast tomosynthesis. A new dose index is here proposed as an easily evaluable dosimetric quantity according to the requests of the European Directive 2013/59 EURATOM.",5
1229,"Breast cancer is one of most prevalent form of cancers in females worldwide [1]. Normal as well as cancerous cells multiply through a biological process called as mitosis. Mitosis count is a paramount feature in determining the aggressiveness or growth rate of cancer. The cells that undergo mitosis exhibit certain stages due to which they can be distinguished from non-mitotic cells. Usually pathologists identify mitotic cells in histological images, which is a laborious and timeconsuming task. In this paper we have developed a procedure to automate this process. The proposed methodology constitutes of segmentation, feature extraction and classification using support vector machine. Classification of cells is performed based on features extraction of statistically segmented sub images. Bag of features has been adapted as feature extraction technique, specifically utilizing constraints of intensity, shape, texture and curvity of the cells. We have utilized MITOS-ATYPIA 14 data-set [2] for our research. System is verified against the ground truth using two evaluation parameters sensitivity and F1 score. Adopting the proposed methodology produced the adequate results in specifying the sensitivity of mitotic cells, with sensitivity of 100% and F1 score 71.4%.",5
1230,"The addition of shear wave elastography (SWE) imaging to standard B-mode ultrasound assessment supports the differential diagnosis of solid breast lesions. One way to assess SWE images is qualitative evaluation of the stiffness pattern according to the Tozaki classification. Until now this qualitative assessment has only been possible manually and so has low reproducibility and high inter-observer variability. Thus, this work aims to investigate the feasibility of automatic assessment of Tozaki categories. SWE images of 41 solid breast lesions (9 benign, 32 malignant) were assessed manually by a radiologist and automatically. The results were compared to the histology of the lesions. The diagnostic performance of the automatic assessment is similar to the manual assessment. The algorithm introduced in this work demonstrates the ability to automatically assess qualitative SWE features, given segmented lesions, according to the Tozaki classification.",5
1231,"This paper utilizes Microwave breast imaging technique and SAR (Specific Absorption Rate) analysis to detect breast tumor. This technique is non-invasive and harmless to humans and thus offers a promising alternative method to the pre-existing techniques. This paper propounds the design of a cost effective, compact, omni-directional and ultra-wideband planar monopole antenna tested for its performance characteristics over the Federal Communication Commission (FCC) band (3.1-10.6GHz) of microwave frequencies. The size of the designed antenna is 20×24×1.6mm3 and is characterized by the fractional bandwidth of 128.6% for reflection coefficient of -10 dB pertaining to 90% power radiated from the antenna. The total efficiency of the antenna is 70.8% with the maximum gain of 0.5 dB. The propounded antenna is built on a low-cost FR-4 lossy substrate. To determine the presence of the tumor, the antenna is placed over the breast model and the results are simulated.",5
1232,"Constructing gene interaction networks (GINs) from high-throughput gene expression data is an important and challenging problem in systems biology. Existing algorithms produce networks that either have undirected and unweighted edges, or else are constrained to contain no cycles, both of which are biologically unrealistic. In the present paper, we propose a new algorithm, based on a concept from probability theory known as the φ-mixing coefficient, that produces networks whose edges are weighted and directed, and are permitted to contain cycles. Specifically, we inferred networks for two subtypes of lung cancer small cell (SCLC) and non-small cell (NSCLC) as well as normal lung tissue. Then, we compared the outcomes of siRNA screening of 19,000+ genes on 11 NSCLC cell lines, and found that the higher the degree of a gene in the inferred network, the more essential it is to the survival of a cell. We also analyzed data from a ChIP-Seq experiment to determine putative downstream targets of ASCL1. The SCLC network was enriched for ChIP-seq neighbors of this oncogenic transcription factor, but not in the NSCLC network. We also reverse-engineered whole-genome interaction networks for two distinct subtypes of breast cancer, namely Luminal-A and Basal (also known as triple negative).",5
1233,"Breast carcinoma represents a huge global health problem among women in both developed and developing countries. It is estimated that over 508,000 women worldwide died in 2011 due to breast carcinoma. Nottingham Histological Grading (NHG) system is recognized as the gold standard to provide overall grade for breast carcinoma. One of the breast carcinoma criteria considered in the grading system is tubule formation. The assessment of tubule formation starts with visual inspection on breast histopathological image using 10x magnification. However, not all regions in the image provide meaningful information. Histopathological image with score 3 in tubule formation usually has a small tubule size. Thus, a visual inspection at a higher magnification is required. A continuous inspection at a higher magnification is time consuming. By eliminating the irrelevant regions in the histopathological image, histopathologist can focus on the relevant region for further examination. This study proposed a simple method to detect relevant region on the breast histopathological images using landscape analysis. The proposed method was tested using three groups of histopathological images: Group 1: relevant and irrelevant regions, Group 2: relevant regions only and Group 3: irrelevant regions only. The proposed method is found to be effective in eliminating irrelevant regions as the overall accuracy for Groups 1, 2 and 3 are 86.6%, 100.0% and 100.0%, respectively.",5
1234,"One of the main difficulties in the use of deep learning strategies in medical contexts is the training set size. While these methods need large annotated training sets, these datasets are costly to obtain in medical contexts and suffer from intra and inter-subject variability. In the present work, two new pre-processing techniques are introduced to improve a deep classifier performance. First, data augmentation based on co-registration is suggested. Then, multi-scale enhancement based on Difference of Gaussians is proposed. Results are accessed in a public mammogram database, the InBreast, in the context of an ordinal problem, the BI-RADS classification. Moreover, a pre-trained Convolutional Neural Network with the AlexNet architecture was used as a base classifier. The multi-class classification experiments show that the proposed pipeline with the Difference of Gaussians and the data augmentation technique outperforms using the original dataset only and using the original dataset augmented by mirroring the images.",5
1235,"The rapidly growing sector of big-data analysis [1] shows primal function in devolution of recitations and an inquiry in the health sector. It has provided tools to roll up, succeed, examine and absorb large mass of integrated and ambiguous data which is, produced by incumbent health care systems. Big Data Analysis has recently been applied to help in the process of attention and disease exploration. However, the degree of acceptance and development of research in this space has been hampered by some underlying problems inherent the big data paradigm. Here, we have optimized machine erudition-formula for the impressive prevision of epidemics of prolonged diseases in communities of predominant diseases. Here the newfound multimodal disease prediction algorithm for convolutional neuronal networks (CNN-MDRP) that uses structured and unstructured hospital data.",5
1236,"Gene expression provides rich information. Successful application has made to predict prognosis of several cancers such as breast and colon. However, although ovarian cancer is the fifth leading death cancer to women, precise prediction of survival outcome is not available yet. Thus there is a still urgent need for optimized treatment decision.Recent studies made use of public gene expression data sources to predict the clinical outcome of ovarian cancer. Typically, two steps approach has tried. First step is figuring out significant genes by univariate Cox regression model. Second step is providing a statistic that will combine the effect of selected genes in terms of survival risk. One of drawback of the two steps approach is low reproducibility. Statistics for risk group classification built in the train set often fails to be validated when the statistic is applied to the data set. Applying the scheme to the RNAseq data from The Cancer Genome Atlas(TCGA) has shown that the classification results of the patient's prognosis was classified higher and lower risk patient of the patient's prognosis. We applied median standard to the classification of existing scheme and suggested other schemes for the successive work.",5
1237,"Histopathology image classification can offer great support towards breast cancer identification. In this paper, an Enhanced fuzzy min max (EFMM) neural network is considered and applied to histopathological images. Gray level co-occurrence matrix (GLCM) based feature extractor is employed to extract the textural information from each histopathology image and then these information are applied on EFMM model to accurately classify the histopathology images. In this work, Breast cancer histopathology (BreaKHis) database is considered, which comprises malignant and benign histopathology images at four different magnifications. Simulation outcomes depict that the magnification factor of 100× provides greater recognition rate than other magnifying factors.",5
1238,"This paper presents a study to demonstrate the role of ultrasound elastographic imaging for the diagnosis of solid breast lesions. The present work was performed using static deformation on a mimic ultrasound phantom. Strain image is constructed from the measured RF ultrasound signal. The mean strain is recovered from stiffer segmented lesion and from nearby normal tissue, and then compute strain ratio. The stiffness measurement was used to know whether there are already abnormalities in the breast tissue or not. The strain ratio value is a highly significant quantitative method for evaluating the stiffness degree of the breast mass. The experimental result shows that the strain ratio has low value (0. 4) suggesting a malignant lesion.",5
1239,"Short intense electric pulses surpass the capacitance of the cell membrane and leads to permeabilization [electroporation (EP)]. EP can be reversible [electrochemotherapy (ECT)] or irreversible(Treatment). EP-based treatments have gained much importance in recent past. Our work aims in analyzing the electroporated ablation area and comparing it with the existing thermal radiofrequency ablation (RFA) method. For parameter design optimization, a study is conducted to assess the damage induced by the electric field and temperature distribution on the heterogeneous human breast model. The results revealed that the electric field is more localized within the cancerous region with electrodes directly inserted into the tumor with maximum electric field of 6.21×106 V/m. Maximum thermal damage of 5.51×10-8 is obtained during EP which is less than 1(Ω <; 1) shows EP produces minimal damage. The largest ablation volume of 10136 mm3 is obtained by using 8 electrodes (100 μs), whereas RFA produces 9326 mm3 ablation volume (3 min), indicates that maximum ablation volume was attained in EP for lower duration with negligible thermal effects which is more advantageous than the existing thermal method. Furthermore, maximum temperature attained during RFA is 20.64% more than EP. Breast composition, location and size of tumor, and thermal conditions have maximum influence on the ablation volume generated during EP.",5
1240,"Currently, one of the main challenges for information systems in healthcare is focused on support for health professionals regarding disease classifications. This work presents an innovative method for a recommendation system for the diagnosis of breast cancer using patient medical histories. In this proposal, techniques of natural language processing (NLP) were implemented on real datasets: one comprised 160, 560 medical histories of anonymous patients from a hospital in Chile for the following categories: breast cancer, cysts and nodules, other cancer, breast cancer surgeries and other diagnoses; and the other dataset was obtained from the MIMIC III dataset. With the application of word-embedding techniques, such as word2vec's skip-gram and BERT, and machine learning techniques, a recommendation system as a tool to support the physician's decision-making was implemented. The obtained results demonstrate that using word embeddings can define a good-quality recommendation system. The results of 20 experiments with 5-fold cross-validation for anamnesis written in Spanish yielded an F1 of 0.980 ± 0.0014 on the classification of `cancer' versus `not cancer' and 0.986 ± 0.0014 for `breast cancer' versus `other cancer'. Similar results were obtained with the MIMIC III dataset.",5
1241,"A hybrid technique using Digital Breast Tomosynthesis and Microwave Tomography shows promise for improved contrast recovery with respect to conventional breast imaging modalities. A healthy background field is modeled using a Finite Difference solver with prior breast tissue dielectric distribution given by Digital Breast Tomosynthesis. This background field is subtracted from the radar measurements to isolate the anomalous portion of the measured signal which is due to the carcinoma. The healthy background geometry used in this simulation is obtained using a characteristic relationship between the mass attenuation coefficient (measured in X-ray images) of healthy tissue and the complex dielectric constant. This relationship is not known exactly a priori, but can be computed using gradient descent. However, the computationally demanding nature of this inverse problem makes it less desirable for real clinical applications. Proposed herein is an algorithm which uses Born approximation on alternate iterations to decrease computational demand. Preliminary 2D numerical experiments in realistic media show this adjustment decreases the computation time.",5
1242,"Breast cancer is the most common type of cancer among women and it is the major cause of female cancer-related deaths worldwide. Microcalcifications, which are small crystals of calcium apatites, are considered the first sign of breast cancer in more than half of all breast cancer cases. Since these calcium apatites are very small and may be easily overlooked by the radiologists, automatic image processing systems can help radiologists in early diagnosis of breast cancer. In these systems, detection and segmentation of breast microcalcifications from the background tissue are important steps. The purpose of this work is to evaluate the performance of several breast microcalcifications segmentation techniques and select the best technique using a multicriteria decision making approach. The approaches were applied on 630 mammograms from the Digital Database for Screening Mammography. Of the 630 images, 315 images correspond to malignant cases and 315 correspond to benign cases. The efficiency of the considered techniques was evaluated by using five metrics, namely a similarity index, the extra overlap fraction, sensitivity, specificity, and accuracy.",5
1243,"We introduce a multi-tiered neural network architecture that accurately classifies malignant breast tissue from benign breast tissue. The methodology implemented six different backpropagation neural network (BNN) architectures on 180 malignant and 180 benign breast tissue impedance data files sampled at 47 frequencies from 1 hertz (Hz) to 32 megahertz (MHz). The data were collected utilizing a NovaScan cancer detection prototype device in an approved IRB study at Aurora Medical Center, Milwaukee. The BNN analysis consists of a multi-tiered consensus approach autonomously selecting 4 of 6 neural networks to determine a malignant or benign classification. The BNN analysis was then compared to the histology results with consistent sensitivity of 100 percent and a specificity of 100 percent. This implementation successfully relied solely on statistical variation between the histologically confirmed benign and malignant impedance data and intricate neural network analysis. This approach could be a valuable tool to augment current medical practice assessment of the health of breast and other tissue.",5
1244,"Breast cancer has the highest prevalence, incidence and mortality for females in worldwide and no exception in Indonesia. Ultrasound is a recommended modality for diagnosing breast cancer through ultrasound images. However, misdiagnosis might still occurs which is caused by human factors. Margin of breast nodule is one of the malignancy characteristics based on BIRADS. This research proposes a computer aided diagnosis (CADx)-based method for classifying breast nodules in ultrasound images based on margin characteristics. In practice, CADx is used as a second opinion in interpreting ultrasound images in order to obtain more accurate diagnosis results. The proposed approach consists of adaptive median filter for marker removal, pre-processing with normalisation and speckle reduction anisotropic diffusion (SRAD) filter followed by neutrosophic and watershed methods for segmentation process, features extraction and feature selection. A total of ten selected features including of texture, geometry and margin sharpness features are then classified by using multi-layer perceptron (MLP). This study uses 102 breast ultrasound nodule images with 57 non-circumscribed and 45 circumscribed margins. The performance of proposed approach achieves the accuracy of 95.10%, sensitivity of 93.33%, specificity of 96.49%, PPV of 95.45%, NPV of 94.83%, Kappa of 0.9004 and area under curve (AUC) of 0.989. These promising results indicate that the proposed approach successfully classifies breast nodule based on margin characteristics has a potential for assisting the radiologists in interpreting breast ultrasound images.",5
1245,"Truncated sialylated O-glycans, such as cell-surface carbohydrate antigen sialyl-Tn (STn) are overexpressed by several cancer types, but not by the respective normal tissues. STn expression is associated with oncogenesis and metastatic ability of cancer cells, with reduced overall survival and lack of response to chemotherapy. Advances in nanomedicine have resulted in rapid development of biocompatible superparamagnetic iron oxide nanoparticles (SPIONs) with considerable potential in cancer treatment. Therefore, in this study SPIONs coated with oleic acid (OA) or dimercaptosuccinic acid (DMSA) were developed and characterized for internalization in two breast cancer cell lines: cell line expressing the STn antigen and the corresponding control. SPIONs with an average diameter of 8 nm showed superparamagnetic behavior and high potential to be used as magnetic hyperthermia agents. OA and DMSA coating provided high stability of SPIONs in physiological conditions while not changing their main properties. NPs internalization studies showed a higher accumulation of DMSA coated NPs in the breast cancer MDA-MB-231 WT cell line. In MDA-MB-231 cell line expressing STn both coated NPs showed a similar accumulation. Therefore, STn antigen can act as a receptor capable of detecting and covalently bind to the molecules present on NPs surface and induce their cellular uptake by endocytosis.",5
1246,"Determining the dynamics of pathways associated with cancer progression is critical for understanding the etiology of diseases. Advances in biological technology have facilitated the simultaneous genomic profiling of multiple patients at different clinical stages, thus generating the dynamic genomic data for cancers. Such data provide enable investigation of the dynamics of related pathways. However, methods for integrative analysis of dynamic genomic data are inadequate. In this study, we develop a novel nonnegative matrix factorization algorithm for dynamic modules (NMF-DM), which simultaneously analyzes multiple networks for the identification of stage-specific and dynamic modules. NMF-DM applies the temporal smoothness framework by balancing the networks at the current stage and the previous stage. Experimental results indicate that the NMF-DM algorithm is more accurate than the state-of-the-art methods in artificial dynamic networks. In breast cancer networks, NMF-DM reveals the dynamic modules that are important for cancer stage transitions. Furthermore, the stage-specific and dynamic modules have distinct topological and biochemical properties. Finally, we demonstrate that the stage-specific modules significantly improve the accuracy of cancer stage prediction. The proposed algorithm provides an effective way to explore the time-dependent cancer genomic data.",5
1247,"The modeling of comorbid cancer patients' survivability has theoretical significance and practical needs. Cancer survivability prediction may provide guidance for clinical decision making and personalized medicine. The Surveillance, Epidemiology, and End Results(SEER) program provides large data sets suitable for analysis with machine learning methods. In this study, we consider survival prediction to be a two-stage problem. The first is to predict the five-year survivability of patients. For those whom the predicted outcome is `death', the second stage predicts the remaining survival time. Male and female comorbid cancer cases(male-genital and urinary cancer for men and breast and female-genital cancer for women) were identified from the SEER database and labeled. In the classification stage,the dataset was processed with improved infinite feature selection(Iinf-FS) and random undersampling-based data balancing. These two methods resolved the issues of biased data set and poor classification accuracy. In the lifespan prediction stage, unsupervised infinite feature selection (UinfFS) was applied. The results indicate that the proposed method is effective.",5
1248,"Breast cancer is the most prevalent cancer among women. The most common method to detect breast cancer is mammography. However, interpreting mammography is a challenging task that requires high skills and is timeconsuming. In this work, we propose a computer-aided diagnosis (CAD) scheme for mammography based on transfer representation learning using the Inception-V3 architecture. We evaluate the performance of the proposed scheme using the INBreast database, where the features are extracted from different layers of the architecture. In order to cope with the small dataset size limitation, we expand the training dataset by generating artificial mammograms and employing different augmentation techniques. The proposed scheme shows great potential with a maximal area under the receiver operating characteristics curve of 0.91.",5
1249,"The objective of the study is to develop a framework for automatic breast cancer detection with merging four imaging modes. Attempts were made for tumor classification and segmentation; using a multi-parametric Magnetic Resonance Imaging (MRI) method on breast tumors. MRI data of the breast were obtained from 67 subjects with a 1.5T-MRI scanner. Four imaging modes: were T1 weighted, T2 weighted, Diffusion Weighted and eTHRIVE sequences, and dynamic-contrast-enhanced(DCE)-MRI parameters are acquired. The proposed four-mode linkage backbone in tumor classification, which overcomes the limitations of single-modality image detection and simulates actual diagnosis processes by clinicians, achieves the accuracy of 0.942. The proposed automatic segmentation approach is performed by a refined U-Net architecture, and the result improved segmentation performance significantly. The combination of four-mode linkage classification backbone and improved segmentation network for breast cancer detection forms a computer-aided detection (CAD) system that corresponds to the actual clinical diagnosis work.",5
1250,"Microscopic analysis of breast tissues is necessary for a definitive diagnosis of breast cancer which is the most common cancer among women. Pathology examination requires time consuming scanning through tissue images under different magnification levels to find clinical assessment clues to produce correct diagnoses. Advances in digital imaging techniques offers assessment of pathology images using computer vision and machine learning methods which could automate some of the tasks in the diagnostic pathology workflow. Such automation could be beneficial to obtain fast and precise quantification, reduce observer variability, and increase objectivity. In this work, we propose to classify breast cancer histopathology images independent of their magnifications using convolutional neural networks (CNNs). We propose two different architectures; single task CNN is used to predict malignancy and multi-task CNN is used to predict both malignancy and image magnification level simultaneously. Evaluations and comparisons with previous results are carried out on BreaKHis dataset. Experimental results show that our magnification independent CNN approach improved the performance of magnification specific model. Our results in this limited set of training data are comparable with previous state-of-the-art results obtained by hand-crafted features. However, unlike previous methods, our approach has potential to directly benefit from additional training data, and such additional data could be captured with same or different magnification levels than previous data.",5
1251,In this paper we use Support Vector Machines (SVM) to aid breast cancer diagnosis using the microwave imaging radar prototype from the University of Bristol. We extract features from the electromagnetic signals collected with a microwave imaging system and classify them with a SVM classifier. The classifier will give an indication on whether the electromagnetic signals are more likely to belong to a focal point in the breast corresponding to healthy tissue - a “miss” - or to tumour tissue - a “hit”. The proposed work has the potential to ultimately aid microwave imaging and help avoid false positives and detect tumours that were imaged as false negatives.,5
1252,"Microwaves can be employed for biomedical applications, e.g. breast cancer detection, to generate physically independent information about the biological tissue compared to conventional techniques such as X-ray, ultrasound or MRI. One challenge to increase the sensitivity of microwave diagnostics is the elimination of the high amplitude reflection that occurs at the skin surface and which masks the small amplitude reflections coming from the tumour. In this paper, we will present a novel approach for contrast enhanced microwave imaging of the breast where the temperature dependency of the biological tissue is used together with its ability to heat biological tissue. A dielectric contrast has been observed at a small temperature increase of about 1°C, similar to fever, which is enough to extract the scattering response of the tumour.",5
1253,"A breast cancer cell detection method by using a tilted fiber Bragg gratings (TFBGs) coated with halloysite nanotubes (HNTs) has been proposed and a limit of detection of 10 cells/mL has been experimental achieved with good reproducibility. Experiments have shown that the capture of MCF-7 cells by peristaltic pump is much higher than that by static cell solution. Compared with normal cells, the HNTs coating is able to capture tumor cells better, because the surface morphology of the HNTs can make cancer cells adhere well. In the detection of tumor cells, the integration of TFBGs with microfluidic channels enables precise measurement control over samples with sub-microliter volumes and does not require accurate temperature control because of the elimination of the temperature cross-sensitivity inherent in TFBG devices. The proposed optical fiber/microfluidic biosensor represents an appealing solution for rapid, low consumption and highly sensitive detection of analytes at low concentrations in medicine monitoring.",5
1254,"This paper presents an exhaustive empirical study to identify biomarkers using two approaches: frequency-based and network-based, over 17 different biclustering algorithms and six different cancer expression datasets. To systematically analyze the biclustering algorithms, we perform enrichment analysis, subtype identification, and biomarker identification. Biclustering algorithms such as C&C, SAMBA, and Plaid are useful to detect biomarkers by both approaches for all datasets except prostate cancer. We detect a total of 103 gene biomarkers using frequency-based method out of which 19 are for blood cancer, 36 for lung cancer, 25 for colon cancer, 13 for multi-tissue cancer, and 10 for prostate cancer. Using the network-based approach, we detect a total of 41 gene biomarkers of which 15 are from blood cancer, 12 from lung cancer, 6 from colon cancer, 7 from multi-tissue cancer, and 1 from prostate cancer dataset. We further extend our network analysis over some biclusters and detect some gene biomarkers not detected earlier by both frequency-based or network-based approach. We expand our work on breast cancer miRNA expression data to evaluate the performance of the biclustering algorithms. We detect 19 breast cancer biomarkers by frequency-based method and 5 by network-based method for the miRNA dataset.",5
1255,"Data mining is a process of extracting useful information from large amount of data. Nowadays, data mining in healthcare is a popular field of high importance for providing prediction and a deeper understanding of medical data. Authors are using data mining techniques in the diagnosis of several diseases such as diabetes, strokes, cancer, kidney and heart disease etc. This paper discussed the classification of data mining techniques. In this paper, we use two classification algorithms NAÏVE BAYES AND MLP on the WEKA interface. The performances of these two algorithms have been analyzed on breast cancer and hypothyroid datasets. These two datasets have been chosen from UCI Machine Learning Repository. After analyzing the performances of both algorithm, found that naïve bayes gives the more accurate results.",5
1256,"In this study, the detection and grading of breast cancer, which is a very common type of cancer, are studied. In feature extraction phase, feature matrices are created by using local binary pattern histograms and Gabor filters on a dataset with 4812 train data. Afterwards, the classification process are carried out using k-nearest neighbor, decision trees and several ensemble classification methods such as bagging, adaboost, random forests. The accuracies of the classifications are measured with 491 test image which are selected from dataset. At the end of the study, success of feature extraction methods and classifiers are compared and the results were presented in tables.",5
1257,"Early detection of breast cancer in women is critical for proper and effective treatment. This, however, requires to precisely locate the position and size of the tumor in breast since tumor is very small at its early stage. Microwave imaging techniques provide an attractive and effective alternate to achieve these objectives compared to their conventional counterparts such as mammography. In this paper, we present a novel Multi-Ring Slots Ultra-Wide-Band (MRS-UWB) patch antenna that can be used for breast tumor detection. After confirming the measured and simulated results of a single antenna element, we extend our design to an antenna array with 18 antenna elements. We combine the previously introduced Confocal Microwave Imaging (CMI) algorithm with our proposed antenna array to locate the position and size of the breast tumor. In the proposed scheme, we use the back scattered data received on the antenna array along with the frequency-time domain transformation, i.e. Inverse Fast Fourier Transform (IFFT), to reconstruct the tumor image. The results show that the proposed antenna array with CMI is capable to detect a smaller size tumor even of the size of 1 mm with high resolution. Furthermore, the proposed antenna array design has smaller dimensions that make the design more practical and cost effective for the use.",5
1258,"His study aims to discover the relationship between breast cancer and anxiety disorders by comparing the incidence and death rates for breast cancer from 1990 to 2017 in countries that have high anxiety incidence rates and countries that have low anxiety incidence rates. We analyzed the data for anxiety disorders in many countries and we considered five countries for compression (two countries with highest anxiety disorders prevalence, two countries with lowest anxiety disorders prevalence and one country with intermediate anxiety disorders prevalence). We also analyzed the data for breast cancer incidence, death rates, and disability-adjusted life years for breast cancer in these countries. Our analysis indicates that the incidence rate of breast cancer is higher in countries with a high level of anxiety disorders.",5
1259,"Cone-beam computed tomography (CBCT) is known to provide high-quality three-dimensional (3D) images for accurate diagnosis of breast cancer compared to conventional two-dimensional (2D) mammography. Several CBCT techniques have been developed for breast imaging with different imaging setup and geometry configurations. In interventional procedures such as biopsy, it is likely that a 3D image with depth information is required. This motivates us to study the use of a generic purpose non-isocentric C-arm scanner in 3D breast imaging. The imaging equipment used in this study is known to have several design configurations so that its use in 3D tomographic imaging is limited. Recently, we have developed an image reconstruction method, named PA-MAP algorithm, that incorporates prior information obtained from probabilistic atlas to improve the image quality in low-dose CT. The atlas can be generated from a set of earlier scans of different patients to provide a prior information in the form of probabilistic atlas. It is proved that atlas prior can significantly reduce image artifacts in several imaging scenarios with limited data. In this paper, we study the use of PA-MAP algorithm in CBCT exploiting non-isocentric C-arm scanner for breast imaging.",5
1260,"Radar-based breast imaging has shown promise as an imaging modality for early-stage cancer detection, and clinical investigations of two commercial imaging systems are on-going. Many imaging algorithms have been proposed, which seek to improve the quality of the reconstructed microwave image to enhance the potential clinical decision. However, a large artefact caused by the interface between the skin and breast interior can obscure reflections from the breast interior and, hence, tumour detection. Rotational subtraction is commonly employed to remove this artefact, however, limited work has examined the optimal parameters for rotational subtraction. In this work, the theoretical basis for rotational subtraction is examined, and the potential negative effects on image quality identified. Overall, this work suggests that it is important that the parameters of rotational artefact removal be optimised to improve radar-based breast image quality.",5
1261,"Breast cancer represents one of the main reasons of death among women. As an alternative to the gold standard techniques for breast cancer diagnosis, microwave imaging has been proposed from research community and many microwave systems have been designed mainly to work at low microwave frequencies. Based both on the results of recent dielectric characterization campaigns on human breast ex-vivo tissues up to 50 GHz and on the promising feasibility studies of mm-wave imaging systems, in this article, we propose and test inverse scattering techniques as effective tool to process mm-wave data to image breast cancer. Differently from the radar techniques so far adopted in conjunction with mm-wave imaging system, inverse scattering techniques turn out to be more versatile and robust with respect to the reduction of the number of processed frequencies and eventually also able to characterize the anomaly in terms of electromagnetic properties. In particular, in the above, two image reconstruction techniques, the Linear Sampling Method and the Born Approximation, are proposed and compared against both simulated and experimental data.",5
1262,"Microwave radar imaging has widely come to notice as a promising tool for breast cancer detection. One of the main challenges in radar-based microwave imaging of the breast is the overwhelming amount of the skin reflections, which can make the imaging system end in failure if not suppressed effectively. This study takes this problem under consideration by comparing the performance of several artifact removal algorithms. Three-dimensional Finite-Difference Time Domain (FDTD) simulations are performed to numerically evaluate the functionality of these algorithms. To provide a more informative comparison, different scenarios are investigated to include the effect of tumor location and also skin thickness variations. Appropriate performance metrics are utilized to quantitatively appraise the algorithms. Finally, a hybrid artifact removal algorithm is introduced which remarkably enhances skin artifact removal.",5
1263,"To overcome the low sensitivity of current breast imaging tools, new tools for breast imaging and evaluation must be developed for reliable identification and differentiation of breast masses based on stiffness. Recently, we have shown that Harmonic Motion Imaging (HMI) can be used to differentiate relative stiffness and monitor HIFU ablations in small lumpectomy human breast specimens. The objective of this study is to apply HMI on post-surgical mastectomy breast specimen to mimic the in vivo environment and characterize tumor at different depth for better tumor localization and identification before and after HIFU treatment.",5
