,Abstract,Class
623,"High-speed train (HST) communications in tunnels have attracted more and more research interests recently, especially within the framework of the fifth generation (5G) wireless networks. In this paper, based on cuboid-shape, three-dimensional (3D) non-stationary wideband geometry-based stochastic models (GBSMs) for HST tunnel scenarios are proposed. By considering the influence of the tunnel walls, a theoretical channel model is first established, which assumes clusters with an infinite number of scatterers randomly distributed on the tunnel walls. The corresponding simulation model is then developed and the method of equal areas is employed to obtain the discrete parameters, such as the azimuth and elevation angles. We derive and investigate the most important channel statistical properties of the proposed 3D GBSMs, including the time-variant autocorrelation function, spatial cross-correlation function, and Doppler power spectrum density. It is indicated that all statistical properties of the simulation model, verified by simulation results, can match very well with those of the theoretical model. Furthermore, a validation is presented by comparing the stationary regions of our proposed tunnel channel model to those of relevant measurement data.",2
624,"Unmanned aerial vehicles (UAVs) have played an important role in air-ground integration network. Especially in Internet of Things (IoT) services, UAV equipped with communication equipments is widely adopted as a mobile base station (BS) for data collection from IoT devices on the ground. In this paper, we consider an air-ground network in which the UAV flies straightly to collect information from the IoT devices in a 2-D plane based on the CSMA/CA protocol. Due to UAV's continuous mobility, the communication durations of devices in different locations with UAV are not only time-limited, but also vary from each other. To analyze the throughput performance of uplink multiple access control (MAC) protocol, we propose a new analysis model to deal with the communications heterogeneity in the network. Firstly, we divide the devices in the coverage into different clusters according to their communication durations. Then, a quitting probability indicating the probability that a device quits the UAV's coverage at each time slot is clarified. A modified three-dimensional Markov chain model adopting the quitting probability and cluster division is developed for the performance analysis. Besides, we also propose a modified CSMA/CA protocol which fully considers the heterogeneity of the access time and adaptively allocates the time resource among the devices in different clusters. Finally, the effects of retry limit, initial contention window size, the density of the devices, UAV's speed and coverage area are discussed in the simulation section.",2
625,"In order to solve the problem of high error rate of manual methods for the detection of surface defects of hot rolled steel strips, two methods for detecting surface defects of hot-rolled steel strips based on image compression is proposed, namely reconstructed image based detection method and compressed representation based detection method. The deep learning YOLO-tiny network is used as the backbone framework for detection, and the convolutional self-encoder CAE is used as the compression preprocessing framework to realize the detection of surface defects of hot rolled steel strip. The NEU hot rolled steel strip surface defect data set is used for model training, and the Mean average precision (mAP) is used to evaluate the test results. The experimental results show that, compared with the original YOLO-tiny, both methods obtain higher mAP evaluation indexes.",2
626,"Personal privacy disclosure is one of the most serious challenges in smart industrial applications. Anonymous authentication is an effective solution to protect personal privacy. However, the existing anonymous credential protocols are not perfectly suitablefor smart industrial environments such as smart vehicles in the sense that the credential revocation issue is not well-solved. In this article, we propose a Blockchain-based Anonymous authentication with Selective revocation for Smart industrial applications (BASS) for smart industrial applications supporting attribute privacy, selective revocation, credential soundness, and multishowing-unlinkability. Specifically, an efficient selective revocation mechanism is proposed based on dynamic accumulators and the signature algorithm due to Pointcheval and Sanders as the overlay of the BASS. According to the diverse demands of credential authorities, BASS can selectively provide revocation of credentials or revocation of users. We extend BASS from single-attribute privacy to multiattribute privacy as well. Finally, we implement a prototype to evaluate the cryptographic core primitives of BASS by deploying smart contracts in Ethereum to demonstrate the validity of BASS in smart industrial applications.",2
627,"The Internet of Things (IoT) has set off a new information technology revolution due to its convenience and efficiency. An IoT enables sharing economy, as more people are willing to share their own things (mostly mobile devices) to leverage the under-used value. In such a situation where owners and users are often not familiar with each other, an efficient access control mechanism is needed to deal with the trust issue and support service accountability to help owners accurately get their deserved profits. Besides, in such a sharing economy environment, the mobility of most shared IoT devices and their privacy preserving should also be taken into account. Regrettably, the existing schemes cannot achieve all of the aforementioned goals simultaneously and only few schemes were implemented to evaluate the claimed performance. In this article, we propose an efficient, accountable, and privacy-preserving access control solution for IoT in a sharing economy environment. In our scheme, we utilize the one-time signature to achieve anonymous authentication and let gateways store the signatures as service credentials for accountability. Meanwhile, we adopt the identity-based authentication to exclude malicious gateways and shared devices from the system and design a specialized protocol for those devices moving with the users. We conduct a detailed security analysis to show that our scheme can effectively defend against potential attacks, and also implement a prototype system to demonstrate that our design is indeed an efficient one.",2
628,"Face authentication systems have gained widespread popularity because of their user-friendly usage and increasing recognition accuracy. Unfortunately, the boom in mobile social networks has bought with it media-based facial forgery; a critical threat where an adversary forges or replays the victim's photograph/video to fool the system. In this article, we propose EchoFace, an effective and robust liveness detection system to enhance face authentication in defending against media-based attacks, which works with today's smartphones/smartwatches without any hardware modification. EchoFace uses active acoustic sensing to differentiate the uneven stereostructure of the face and the flat forged media. Our proposed scheme effectively extracts the desired reflection profiles from the target. Moreover, we propose effective similarity measurements of reflection profiles to distinguish live users from forged media, which works robustly under various environmental conditions. EchoFace only requires low cost and universally equipped acoustic sensors without human intervention for liveness detection, which can be easily deployed in a variety of application scenarios. We implement EchoFace on commercial smartphones, and experiment results show that EchoFace achieves an average detection accuracy higher than 96% and false alarm rate lower than 4% across various media attacks and different levels of background noise. This shows its great potential to enhance the security of widely deployed face authentication systems in real scenarios.",2
629,"Visual odometry shows excellent performance in a wide range of environments. However, in visually-denied scenarios (e.g. heavy smoke or darkness), pose estimates degrade or even fail. Thermal cameras are commonly used for perception and inspection when the environment has low visibility. However, their use in odometry estimation is hampered by the lack of robust visual features. In part, this is as a result of the sensor measuring the ambient temperature profile rather than scene appearance and geometry. To overcome this issue, we propose a Deep Neural Network model for thermal-inertial odometry (DeepTIO) by incorporating a visual hallucination network to provide the thermal network with complementary information. The hallucination network is taught to predict fake visual features from thermal images by using Huber loss. We also employ selective fusion to attentively fuse the features from three different modalities, i.e thermal, hallucination, and inertial features. Extensive experiments are performed in hand-held and mobile robot data in benign and smoke-filled environments, showing the efficacy of the proposed model.",2
630,"With the development of science and technology, the intelligent distribution network is making rapid progress and the demand for power supply is also increasing. The classification and analysis of the power outage causes in distribution network is helpful to the prediction of power failure. There is a large gap in the proportion of categories of the sample data of power grid outage causes, and serious category imbalance will lead to the deviation of classification results. In order to classify the original data more reasonably, the sample value added technology based on generative adversary network is used to expand the category data with less data in this paper. In order to realize automatic classification of power grid outage causes, the method of text data preprocessing and the text classification model based on deep learning are studied. Finally, the experimental results show the influence of sample capacity and classification accuracy.",2
631,"Blockchain is a kind of distributed accounting system with the characteristics of decentralization, openness, transparency, non-tampering and de-trust. Recently, blockchain-based applications appear in various fields such as IoT, supply-chain, etc. A practical requirement of applying the Blockchain technology to the conventional supply-chain system is the trans-action synchronization between databases and the blockchain systems. This paper proposes a middleware that supports non-intrusive, efficient, fault-tolerant transaction data synchronization. The middleware is designed under three principles. The first is to divide the process of transaction synchronization into several independent phases. The second is to convert the representation of database transaction into an optimal form for blockchain, and transactions are packed and written into blockchain in a batch mode. The third is to guarantee the consistency between database and blockchain through failure recovery mechanism. Utilities like pipeline processing and transaction mapping built on this middleware achieve significant performance improvement. The peak TPS of Hyperledger Fabric reaches above 16000, which is more than 32 times of the direct submission method.",2
632,"Understanding the surrounding scenes is one of the fundamental tasks in intelligent transportation systems (ITS), especially in unpredictable driving scenes or in developing regions/cities without digital maps. Street view is the most common scene during driving. Since streets are often full of shops with signboards, scene text recognition over the shop sign images in street views is of great significance and utility to urban scene understanding in ITS. To advance research in this field, (1) we build ShopSign, which is a large-scale scene text dataset of Chinese shop signs in street views. It contains 25,770 natural scene images, and 267,049 text instances. The images in ShopSign were captured in different scenes, from downtown to developing regions, and across 8 provinces and 20 cities in China, using more than 50 different mobile phones. It is very sparse and imbalanced in nature. (2) we carry out a comprehensive empirical study on the performance of state-of-the-art DL based scene text reading algorithms on ShopSign and three other Chinese scene text datasets, which has not been addressed in the literature before. Through comparative analysis, we demonstrate that language has a critical influence on scene text detection. Moreover, by comparing the accuracy of four scene text recognition algorithms, we show that there is a very large room for further improvements in street view text recognition to fit real-world ITS applications.",2
633,"To achieve maximum throughput in named data networking (NDN) with consideration of fairness among each source-sink pair, we model the routing problem in NDN as a mixed-integer maximum concurrent flow problem. Taking advantage of the smart forwarding framework in NDN, we obtain an approximate optimal routing and forwarding solution with our improved Fleischer and random rounding (FRR) algorithm. We analyze the complexity of the Fleischer algorithm more comprehensively and give the best scaling method to achieve the least iterations. In addition, we further reduce the complexity of the Fleischer algorithm so that it iterates only once, thus getting a heuristic algorithm which is called multicommodity multipath (MCMP). Using ndnSIM-based simulation, we compare our proposed routing algorithms with the existing routing algorithms, including flooding, k-shortest path, and best single path routing, and the simulation results prove that FRR and MCMP can outperform other algorithms both in throughput and latency, and it can also be concluded that the best number of paths for k-shortest path routing should be close to and less than the average node degree of the network. For studying routing optimization with caching, we conduct simulations with different in-network cache capacity and different caching policies. The simulation results show that although the LRU can achieve the best performance under the same cache capacity, the cache capacity plays a decisive role. All routing algorithms produce better performance with caching, but the FRR still achieves the best performance, and follows by MCMP.",2
634,"The time spent in collecting current samples for decoder calibration and the computational burden brought by high-dimensional neural recordings remain two challenging problems in intracortical brain-machine interfaces (iBMIs). Decoder calibration optimization approaches have been proposed, and neuron selection methods have been used to reduce computational burden. However, few methods can solve both problems simultaneously. In this paper, we present a symmetrical-uncertaintybased transfer learning (SUTL) method that combines transfer learning with feature selection. The proposed method uses symmetrical uncertainty to quantitatively measure three indices for feature selection: stationarity, importance and redundancy of the feature. By selecting the stationary features, the disparities between the historical data and current data can be diminished, and the historical data can be effectively used for decoder calibration, thereby reducing the demand for current data. After selecting the important and non-redundant features, only the channels corresponding to them need to work; thus, the computational burden is reduced. The proposed method was tested on neural data recorded from two rhesus macaques to decode the reaching position or grasping gesture. The results showed that the SUTL method diminished the disparities between the historical data and current data, while achieving superior decoding performance with the needs of only ten current samples each category, less than 10% the number of features and 30% the number of neural recording channels. Additionally, unlike most studies on iBMIs, feature selection was implemented instead of neuron selection, and the average decoding accuracy achieved by the former was 6.6% higher.",2
635,"With the surge of Internet of Things (IoT) applications using unmanned aerial vehicles (UAVs), there is a huge demand for the mobile broadband service with gigabyte per second data rate in the UAV-aided fifth generation (5G) IoT system. However, Doppler frequency shift (DFS) deteriorates the link performance of UAV-aided 5G system in the highly dynamic and mobile scenarios. Therefore, a data-aided DFS estimation and compensation approach is proposed to optimize the DFS estimation process using historical estimation results, aiming to achieve a fast and accurate DFS compensation. The performance of the proposed DFS estimation algorithm is evaluated by both cost function of accuracy based on frame structure and Cramer-Rao lower bound in terms of the mean-squared error and signal-to-noise ratio. Furthermore, an adaptive frequency-domain DFS compensation algorithm is designed by leveraging DFS estimation results to enhance the quality of communication link for UAV-aided 5G system, achieving an optimal tradeoff between accuracy and complexity. Finally, both link-level simulation platform and hardware testbed are designed and developed to evaluate the performance of our proposed data-aided approach over other conventional algorithms.",2
636,"Nowadays cloud providers purchase a good deal of bandwidth from Internet service providers to satisfy the growing requests from corporate customers for the exclusive use of inter-datacenter bandwidth. For exclusive bandwidth services, neither maximizing the revenue nor minimizing the cost can bring the maximal profit to cloud providers. The diversity of bandwidth prices and the random arrival time of user requests further increase the difficulty in economically scheduling the services to meet user requests from cloud providers. In this paper, we propose to help cloud providers maximize their service profits by properly selecting user requests to serve rather than satisfying them all. We formulate the problem of service profit maximization and prove its NP-hardness. To handle offline request submission, we propose a solution that maximizes the service profit by alternately maximizing the service revenue and minimizing the service cost. To maximize service profit under online request submission, we propose an online scheduling algorithm that carefully handles the risk of not being able to pay off the incremental service cost and makes scheduling decisions in real time. Our extensive evaluations demonstrate that our solutions can achieve more than 1.6x the service profits of existing solutions.",2
637,"Spectrum prediction is a key enabler of a range of emerging applications, from adaptive spectrum sensing to agile and proactive decision making, for dynamic spectrum access. Due to the fact that spectrum sensors easily experience an issue of missing readings and anomaly pollution, spectrum prediction with incomplete and corrupted historical observations has caused extensive concern. In this paper, we aim to tackle the challenging problem on how to accurately and efficiently recover the missing values from corrupted historical spectrum observations for approaching the limit of predictability in the spectrum prediction tasks. Specially, we first formulate a hankelized time-structured spectrum tensor that can naturally preserve both spectral and temporal dependencies among the historical spectrum observations. We then model the spectrum data recovery problem as tensor completion with its latent low-rank structure and sparse anomaly property. To efficiently solve the optimization problem, we design a robust online spectrum data recovery algorithm based on the alternating direction method. In addition, we also introduce the concept of maximum predictability to reveal the harmful effects of missing data and anomalies, as well as to evaluate the effectiveness of our proposed algorithm from an information theory perspective. Extensive experimental evaluations on the real-world spectrum observation dataset show that the proposed algorithm achieves significantly better spectrum data recovery performance in terms of both recovery accuracy and computation efficiency. It also indicates that not only the predictability of the frequency bands but also the prediction accuracy of any predictive algorithm can be improved by the proposed algorithm.",2
638,"Many IoT (Internet of Things) applications, like the industrial internet and the smart city, collect data continuously from massive sensors. It is crucial to exploit and analyze the time series data efficiently. Subsequence matching is a fundamental task in mining time series data. Most existing works develop the index and the matching approach for the static time series data. However, IoT applications need to continuous collect new data and deposit huge historical time series data, which pose a significant challenge for the static indexing approach. To address this challenge, we propose a lightweight index structure, L-index, and a matching approach, L-match, for the constraint normalized subsequence matching problem (cNSM). L-index is a two-layer structure and built on the simple series synopsis, the mean values of the disjoint windows. It is easy to build and update as data grows. Moreover, to further improve the efficiency for the variable query lengths, an optimization technique, named SD-pruning, is proposed. We conduct extensive experiments, and the results verify the effectiveness and efficiency of the proposed approach.",2
639,"In this article, we investigate the distributed resilient observers-based decentralized adaptive control problem for cyber-physical systems (CPSs) with time-varying reference trajectory under denial-of-service (DoS) attacks. The considered CPSs are modeled as a class of nonlinear multi-input uncertain multiagent systems, which can be used to model an AC microgrid system consisting of distributed generators. When the communication to a subsystem from one of its neighbors is attacked by a DoS attack, the transmitted information is unavailable and the existing distributed adaptive methods used to estimate the bound of the nth-order derivative of the reference trajectory become nonapplicable. To overcome this difficulty, we first design a new distributed estimator for each subsystem to ensure that the magnitude of the state of the estimator is larger than the bound of the nth-order derivative of the reference trajectory after a finite time. By employing the estimator state, a distributed observer with a switching mechanism is proposed. Then, a new block backstepping-based decentralized adaptive controller is developed. Based on the DoS communication duration property, convex design conditions of observer parameters are derived with the Lebesgue integral theory and the average dwell time method. It is proved that the output tracking errors will approach a compact set with the developed method. Finally, the design method is successfully applied to show the effectiveness of the proposed method to solve the power sharing problem for AC microgrids.",2
640,"The capability of massive multiple-input multiple-output (mMIMO) systems supporting the throughput requirement of as many users as possible is investigated. The bottleneck of serving small numbers of users by a large number of transmit antennas in conventional mMIMO is unblocked by a new time-fraction-wise beamforming technique, which focuses signal transmission in fractions of a time slot. Based on this time-fraction-wise signal transmission, a new user service scheduling for multi-cell mMIMO, whose cell-edge users suffer not only poor channel conditions but also multi-cell interference, is proposed to support a large user-population. We demonstrate that the numbers of users served by our multi-cell mMIMO within a time-slot may be as high as twice the number of its transmit antennas.",2
641,"The Internet of Vehicles (IoV) is an emerging paradigm that is driven by recent advancements in vehicular communications and networking. Meanwhile, the capability and intelligence of vehicles are being rapidly enhanced, and this will have the potential of supporting a plethora of new exciting applications that will integrate fully autonomous vehicles, the Internet of Things (IoT), and the environment. These trends will bring about an era of intelligent IoV, which will heavily depend on communications, computing, and data analytics technologies. To store and process the massive amount of data generated by intelligent IoV, onboard processing and cloud computing will not be sufficient due to resource/power constraints and communication overhead/latency, respectively. By deploying storage and computing resources at the wireless network edge, e.g., radio access points, the edge information system (EIS), including edge caching, edge computing, and edge AI, will play a key role in the future intelligent IoV. EIS will provide not only low-latency content delivery and computation services but also localized data acquisition, aggregation, and processing. This article surveys the latest development in EIS for intelligent IoV. Key design issues, methodologies, and hardware platforms are introduced. In particular, typical use cases for intelligent vehicles are illustrated, including edge-assisted perception, mapping, and localization. In addition, various open-research problems are identified.",2
642,"Security and privacy are the major concerns in cloud computing as users have limited access on the stored data at the remote locations managed by different service providers. These become more challenging especially for the data generated from the wearable devices as it is highly sensitive and heterogeneous in nature. Most of the existing techniques reported in the literature are having high computation and communication costs and are vulnerable to various known attacks, which reduce their importance for applicability in real-world environment. Hence, in this paper, we propose a new cloud based user authentication scheme for secure authentication of medical data. After successful mutual authentication between a user and wearable sensor node, both establish a secret session key that is used for future secure communications. The extensively-used Real-Or-Random (ROR) model based formal security analysis and the broadly-accepted Automated Validation of Internet Security Protocols and Applications (AVISPA) tool based formal security verification show that the proposed scheme provides the session-key security and protects active attacks. The proposed scheme is also informally analyzed to show its resilience against other known attacks. Moreover, we have done a detailed comparative analysis for the communication and computation costs along with security and functionality features which proves its efficiency in comparison to the other existing schemes of its category.",2
643,"With the development of Industry 4.0, the communication of smart grid has recently been taken seriously to ensure secure communication between operator and control center. However, the authentication process between them faces many challenges. Once the attacker successfully authenticated in the control center, the privacy data in the smart grid may leak and cause irreparable damage to the user. In addition, operator authentication is one of the most basic and crucial processes. Therefore, we propose the eye-movement and iris recognition based authentication (EmIr-Auth), a novel biometrics-based remote operator authentication scheme. EmIr-Auth uses the recorded eye-movement trajectory and randomly selected iris image to authenticate operators, which is beneficial in that it is able to get rid of many cryptographic computations, as well as the need to minimize message exchange. Furthermore, except for a high-resolution camera, we do not require any additional biometric sensors in this scheme. Using the Burrows-Abadi-Needham logic, in this article, we demonstrate that our scheme provides secure authentication. Moreover, we analyze the attacks that EmIr-Auth can resist by informal security analysis. Experimental results show that EmIr-Auth is efficient enough to deploy on portable devices and reduce the overhead of authentication procedure.",2
644,"The Industrial Internet of Things (IIoT) has become very popular in recent years. However, IIoT is still an attractive and vulnerable target for attackers to exploit and experiment with different types of attacks. To confront this problem, the research community began exploring novel systems to protect the network. However, there are concerns related to some of theses systems regarding the increasing levels of required human interaction, which impact their efficiency. Recently, machine learning techniques are gaining much interest in security applications as they exhibit fast processing capabilities with real-time predictions. One of the significant challenges in the implementation of these techniques is the available training data for each new potential attack category, which is most of the time, unfeasible. Hence, these techniques might suffer from low detection rates for the attacks with relatively small training data (minority classes). In this article, we propose a novel algorithm based on machine learning to alleviate the class imbalance problem by computing an optimized weight for each machine learning-based decision. In particular, a supervised machine learning algorithm is first used to classify the attack categories for each node. The decisions made by the machine learning classifier are then stored in a private database. A specially designed best effort iterative weighted attack classification algorithm exploits this collected data to enhance the accuracy of the rarely detectable attack types. For each class, the weight that maximizes the diagonal to maximum ratios of the confusion matrix is iteratively computed. Such approach is shown to enhance the overall classification performance and detection accuracy even for the rarely detectable classes. Both the UNSW and NSL-KDD datasets are used in this article to validate the proposed model and verify its efficiency in detecting intrusions. The simulation results show that the proposed model can effectively detect intrusion attacks with a higher detection rate and the lowest false alarm rate compared to the state-of-the-art techniques.",2
645,"The past few years have witnessed some public safety incidents occurring around the world. With the advent of the big data era, effectively extracting public security information from the internet has become of great significance. Up to hundreds of TBs of data are injected into the network every second, and thus it is impossible to process them manually. Natural Language Processing (NLP) is dedicated to the development of an intelligent system for effective text information mining. By analysing the text and quickly extracting the relationships between the relevant entities, NLP can establish the knowledge graph (KG) of public security, which lays the foundation for safety case analysis, information monitoring, and activity tracking and locating. One of the current pre-training relation extraction models is the Word2Vec model. The Word2vec model is single mapped, and it produces a static, single representation of the words in sentences. Then, the BERT model considers contextual information and provides more dynamic, richer vector representations of generated words. Therefore, in this paper, we propose a Bidirectional Encoder Representation from Transformers (BERT) based on the Chinese relation extraction algorithm for public security, which can effectively mine security information. The BERT model is obtained by training the Masked Language Model and predicting the next sentence task, which is based on the Transformer Encoder and the main model structure is the stacked Transformers. Extensive simulations are conducted to evaluate our proposed algorithm in comparison to some state-of-the-art schemes.",2
646,"Internet of Medical Things (IoMT), intended for real-time health monitoring, are generating quantity of health data such as electrocardiogram, oxygen saturation, and blood pressure every second. The captured data should be processed and analyzed in a delay sensitive way which is vital to the survival rate for cardiovascular and cerebrovascular diseases. In this regard, Unmanned Aerial Vehicles (UAVs) have already demonstrated the enormous potentials. To begin with, due to better line-of-sight, wider communication and more flexible on-demand deployment, UAVs can realize seamless wireless connection to IoMT. Furthermore, UAVs can act as fog nodes to provision services for IoMTs such as task performing and data analysis. We in this paper focus on a sub-problem, i.e., the placement of UAVs over the serving area when they function as fog nodes. In the airborne fog computing, the placement of UAVs has an important influence on energy consumption and exploration area, let alone the communication coverage of the personal health devices on the ground. Therefore, we in this paper propose a particle swarm optimization (PSO) based algorithm to optimize the UAV placement over the serving area for the IoMT devices. We have conducted extensive simulations to evaluate it. The results show that our approach can significantly reduce the number of UAVs needed to deploy while considering the communication coverage and other factors.",2
647,"Neighborhood preserving embedding (NPE) has been proposed to encode overall geometry manifold embedding information. However, the class-special structure of the data is destroyed by noise or outliers existing in the data. To address this problem, in this article, we propose a novel embedding approach called robust flexible preserving embedding (RFPE). First, RFPE recovers the noisy data by low-rank learning and obtains clean data. Then, the clean data are used to learn the projection matrix. In this way, the projective learning is totally unaffected by noise or outliers. By encoding a flexible regularization term, RFPE can keep the property of the data points with a nonlinear manifold and be more flexible. RFPE searches the optimal projective subspace for feature extraction. In addition, we also extend the proposed RFPE to a kernel case and propose kernel RFPE (KRFPE). Extensive experiments on six public image databases show the superiority of the proposed methods over other state-of-the-art methods.",2
648,"Surface detection of small defects plays a vital role in manufacturing and has attracted broad interest. It remains challenging primarily due to the small size of the defect relative to the large surface and the rare occurrence of defects. To address this problem, in this article we propose a novel machine vision approach for automatically identifying the tiny flaws that may appear in a single image. First, the presented defect exaggeration approach produces both the flawless image and the corresponding exaggerated version of the defect by taking the variations in the image as regularization terms. Second, a generative adversarial network (GAN) in conjunction with a convolutional neural network (CNN) is proposed to guarantee the accuracy of tiny surface defect detection by producing exaggerated defect image samples. Furthermore, the limited dataset of the training samples for defect detection is enlarged by exploiting the GAN technique with the variation exaggerated images. To evaluate the performance of our proposed method, we conduct comparison experiments between the state-of-the-art techniques with and without the proposed algorithm as well as comparison experiments between the state-of-the-art techniques and our method. The experimental results on different types of surface image samples demonstrate that the proposed method can significantly improve the performance of the state-of-the-art approaches while achieving a defect detection accuracy of 99.2%.",2
649,"High complexity, meaning a model in which components interact in multiple ways and follow certain local rules, is a huge challenge for brain research. This paper presents a semantic vector-driven closed-loop model, namely THINKING-LOOP, for brain computing to improve the understanding and development of complex cognition. The proposed model is a three-layer fusion of data, information and knowledge with human intelligence, which exploits ontological knowledge modeling, rule-based reasoning and a human-computer interaction mechanism. The interaction and collaboration within the model depend on a pair of complementary schemes in a loop: the top-down scheme from the knowledge layer to the data layer that is used to search for stable cognitive patterns; and the bottom-up scheme from the data layer to the knowledge layer that is used to deeply analyze cognitive functions. As a key factor, human beings participate in the whole learning process of the model, which in turn assists human beings to make decisions. To verify the applicability of the present model in cognitive research, a series of fMRI experiments and analytic methods (e.g. statistical tests and network topology analysis) were conducted. The results show that the proposed model is able to take into account the characteristics of different types of brain patterns and cognitive functions, thereby achieving reasonable decision-making level.",2
650,"We propose a novel database management framework for data delivery services based on Store-Carry-Forward (SCF) techniques. The platform we present consists of heterogeneous wireless opportunistic networks of long-range narrowband and short-range broadband communications. We introduce a blockchain-based method by which to verify the record of delivery events on a decentralized network. A new consensus mechanism named proof-of-forwarding (PoF) is proposed to substitute the function of previously proposed proof-of-work (PoW) methods, while significantly improving computational complexities of block generation. Specifically, in our proposal a block is generated exclusively when data delivery agents perform node-to-node direct communication using a short-range high-speed wireless standard to deliver data. We additionally propose a digital signature overlay to prevent malicious nodes from producing fake transactions without any effort to carry data content to recipients. Simulation results show that our blockchain-based framework robustly manages data delivery records, where 97% of Distributed Denial-of-Service (DDoS) attacks can be prevented even when half of the entire nodes are assumed to be malicious.",2
651,"With the popularity of location-based social networks (LBSNs), Point-of-Interest (POI) recommendation has become an essential location-based service to help people explore novel locations. Although the massive check-in data bring a good opportunity, there are still many challenges in building personalized POI recommender systems based on geographical information. First, current coarse-grained geographical models provide considerably limited improvements on POI recommendations and fail to capture the overall impact of fine-grained geographical characteristics in LBSNs. Second, previous methods such as matrix factorization always give equal weight to each positive example and may not distinguish between their different contributions in learning the objective function. To cope with these challenges, we develop a fine-grained POI recommendation framework that makes full use of the geographical characteristics from both users' and locations' perspectives. For capturing the fine-grained geographical influence, we present a unified probability distribution model based on four key geographical characteristics. For mining more contribution information from positive examples, we assign a higher weight to highlight the contribution of a higher check-in frequency by employing a logistic matrix factorization. Finally, experimental results on two real-world datasets demonstrate the effectiveness and superiority of the proposed method.",2
652,"Text-based person search has drawn increasing attention due to its wide applications in video surveillance. However, most of the existing models depend heavily on paired image-text data, which is very expensive to acquire. Moreover, they always face huge performance drop when directly exploiting them to new domains. To overcome this problem, we make the first attempt to adapt the model to new target domains in the absence of pairwise labels, which combines the challenges from both cross-modal (text-based) person search and cross-domain person search. Specially, we propose a moment alignment network (MAN) to solve the cross-modal cross-domain person search task in this paper. The idea is to learn three effective moment alignments including domain alignment (DA), cross-modal alignment (CA) and exemplar alignment (EA), which together can learn domain-invariant and semantic aligned cross-modal representations to improve model generalization. Extensive experiments are conducted on CUHK Person Description dataset (CUHK-PEDES) and Richly Annotated Pedestrian dataset (RAP). Experimental results show that our proposed model achieves the state-of-the-art performances on five transfer tasks.",2
653,"In this letter, we address the problem of road extraction in Wildland-urban interface (WUI) areas. In recent years, with the great success of convolutional neural networks (CNNs) in various vision-related tasks, researchers have developed many CNN-based methods for road extraction on remote sensing images. Nevertheless, these methods mostly treat road extraction as a binary classification problem on semantic labeling. In WUI areas, the road is narrower and tends to be occluded by trees, which may result in the serious discontinuous problem of inferred road maps. To address this issue, we propose transforming the input representation of the binary classification map into a continuous signed distance map. In this way, our model is forced to predict the continuous distance representations and, thus, improve the spatial continuities of inferred roads. In addition, a real-value regression task is designed to train along with the original binary classification task to generate spatially continuous and semantically accurate road maps. Then, we conduct experiments on the public Massachusetts road data set and a homemade data set collected from Yajishan Mountain, Beijing, China. Finally, our proposed method achieves intersection-over-unions (IoUs) of 64.11% and 65.92% for the Massachusetts and WUI-Yajishan data sets, respectively, without any postprocessing. In addition, the ablation analysis shows that introducing the regression task on the proposed signed distance representation can effectively alleviate the problem of discontinuous road prediction. Furthermore, comparing with the state-of-the-art methods demonstrates the superiority of our method for road extraction in WUI areas.",2
654,"Artificial intelligence (AI) has achieved remarkable breakthroughs in a wide range of fields, ranging from speech processing, image classification to drug discovery. This is driven by the explosive growth of data, advances in machine learning (especially deep learning), and the easy access to powerful computing resources. Particularly, the wide scale deployment of edge devices (e.g., IoT devices) generates an unprecedented scale of data, which provides the opportunity to derive accurate models and develop various intelligent applications at the network edge. However, such enormous data cannot all be sent to the cloud for processing, due to the varying channel quality, traffic congestion and/or privacy concerns, and the enormous energy consumption. By pushing inference and training processes of AI models to edge nodes, edge AI has emerged as a promising alternative. AI at the edge requires close cooperation among edge devices, such as smart phones and smart vehicles, and edge servers at the wireless access points and base stations, which however result in heavy communication overheads. In this paper, we present a comprehensive survey of the recent developments in various techniques for overcoming these communication challenges. Specifically, we first identify key communication challenges in edge AI systems. We then introduce communication-efficient techniques, from both algorithmic and system perspectives for training and inference tasks at the network edge. Potential future research directions are also highlighted.",2
655,"Over the last few decades, sustainable computing has been widely used in areas like social computing, artificial intelligence-based agent systems, mobile computing, and Internet of Things (IoT). There are social, economic, and commercial impacts of IoT on human lives. However, IoT nodes are generally power-constrained with data transmission using an open channel, i.e., Internet which opens the gates for various types of attacks on them. In this context, several efforts are initiated to deal with the evolving security issues in IoT systems and make them self-sufficient to harvest energy for smooth functioning. Motivated by these facts, in this paper, we explore the evolving vulnerabilities in IoT devices. We provide a state-of-the-art survey that addresses multiple dimensions of the IoT realm. Moreover, we provide a general overview of IoT, Sustainable IoT, its architecture, and the Internet Engineering Task Force (IETF) protocol suite. Subsequently, we explore the open-source tools and datasets for the proliferation in research and growth of IoT. A detailed taxonomy of attacks associated with various vulnerabilities is also presented in the text. Then we have specifically focused on the IoT Vulnerability Assessment techniques followed by a case study on sustainability of Smart Agriculture. Finally, this paper outlines the emerging challenges related to IoT and its sustainability, and opening the doors for the beginners to start research in this promising area.",2
